[Name, Avg. Error-rate, Drift Detector Stats, Avg. Total Memory, Avg. Total Runtime, Avg. Score]
NAIVE BAYES + ADWIN:	46.800000000000004	[51, [1052, 1], 0, 0]	1530.32	884.83	0.51
PERCEPTRON + ADWIN:	45.56	[132, [1133, 1], 1, 0]	99.15	175.21	0.68
HOEFFDING TREE + ADWIN:	42.9	[250, [0, 0], 0, 1]	1550.09	4028.51	0.27
NAIVE BAYES + BWAF:	48.26	[9, [1010, 1], 0, 0]	1525.08	1000.9	0.52
PERCEPTRON + BWAF:	47.92	[10, [1011, 1], 0, 0]	94.3	247.12	0.72
HOEFFDING TREE + BWAF:	48.26	[9, [1010, 1], 0, 0]	1540.39	2016.65	0.46
NAIVE BAYES + CDDM:	47.88	[8, [1009, 1], 100, 0]	1520.77	23.82	0.41
PERCEPTRON + CDDM:	44.32	[0, [1001, 1], 95, 0]	94.48	6.62	0.62
HOEFFDING TREE + CDDM:	47.88	[8, [1009, 1], 100, 0]	1536.62	46.77	0.4
NAIVE BAYES + CUSUM:	45.73	[250, [0, 0], 1, 1]	1525.2	966.65	0.37
PERCEPTRON + CUSUM:	42.67	[250, [0, 0], 1, 1]	94.12	223.71	0.59
HOEFFDING TREE + CUSUM:	45.73	[250, [0, 0], 1, 1]	1540.51	2120.21	0.31
NAIVE BAYES + DDM:	46.57	[139, [1140, 1], 0, 0]	1524.55	882.92	0.47
PERCEPTRON + DDM:	44.66	[125, [1126, 1], 0, 0]	94.17	208.32	0.68
HOEFFDING TREE + DDM:	46.57	[139, [1140, 1], 0, 0]	1539.86	1959.07	0.41
NAIVE BAYES + EDDM:	45.14	[250, [0, 0], 2, 1]	1524.33	667.91	0.39
PERCEPTRON + EDDM:	44.14	[250, [0, 0], 1, 1]	94.65	227.65	0.58
HOEFFDING TREE + EDDM:	45.14	[250, [0, 0], 2, 1]	1539.81	1464.43	0.34
NAIVE BAYES + EWMA:	49.309999999999995	[250, [0, 0], 3, 1]	1523.09	600.65	0.37
PERCEPTRON + EWMA:	47.04	[250, [0, 0], 2, 1]	94.23	183.89	0.57
