[Name, Avg. Error-rate, Drift Detector Stats, Avg. Total Memory, Avg. Total Runtime, Avg. Score]
NAIVE BAYES + ADWIN:	49.89	[135, [2136, 1], 1, 0]	1534.93	1883.24	0.5
PERCEPTRON + ADWIN:	50.43	[229, [2230, 1], 0, 0]	100.69	426.39	0.67
HOEFFDING TREE + ADWIN:	52.1	[230, [2231, 1], 1, 0]	1547.94	3021.6	0.43
NAIVE BAYES + BWAF:	50.970000000000006	[58, [2059, 1], 0, 0]	1529.19	1983.09	0.53
PERCEPTRON + BWAF:	52.449999999999996	[19, [2020, 1], 0, 0]	94.51	486.36	0.73
HOEFFDING TREE + BWAF:	50.970000000000006	[58, [2059, 1], 0, 0]	1544.49	4293.89	0.47
NAIVE BAYES + CDDM:	49.25	[1, [2002, 1], 250, 0]	1520.69	19.72	0.43
PERCEPTRON + CDDM:	50.980000000000004	[13, [2014, 1], 231, 0]	94.72	31.9	0.65
HOEFFDING TREE + CDDM:	49.35	[1, [2002, 1], 250, 0]	1536.55	34.19	0.43
NAIVE BAYES + CUSUM:	51.18000000000001	[167, [2168, 1], 0, 0]	1528.71	1823.14	0.49
PERCEPTRON + CUSUM:	50.83	[250, [0, 0], 1, 1]	94.37	415.35	0.58
HOEFFDING TREE + CUSUM:	51.18000000000001	[167, [2168, 1], 0, 0]	1544.02	4118.0	0.43
NAIVE BAYES + DDM:	50.970000000000006	[156, [2157, 1], 0, 0]	1528.79	1825.08	0.5
PERCEPTRON + DDM:	50.89	[242, [2243, 1], 0, 0]	94.38	413.22	0.66
HOEFFDING TREE + DDM:	50.970000000000006	[156, [2157, 1], 0, 0]	1544.1	4110.32	0.44
NAIVE BAYES + EDDM:	50.36000000000001	[250, [0, 0], 1, 1]	1529.59	1987.8	0.39
PERCEPTRON + EDDM:	49.59	[250, [0, 0], 0, 1]	94.83	813.09	0.59
HOEFFDING TREE + EDDM:	50.36000000000001	[250, [0, 0], 1, 1]	1544.9	4392.34	0.33
NAIVE BAYES + EWMA:	51.080000000000005	[70, [2071, 1], 0, 0]	1529.12	1837.25	0.53
PERCEPTRON + EWMA:	52.690000000000005	[16, [2017, 1], 0, 0]	94.44	412.47	0.74
HOEFFDING TREE + EWMA:	51.080000000000005	[70, [2071, 1], 0, 0]	1544.43	4121.78	0.47
NAIVE BAYES + FHDDM:	55.879999999999995	[90, [2091, 1], 9, 0]	1523.5	446.87	0.52
PERCEPTRON + FHDDM:	57.17	[50, [2051, 1], 5, 0]	95.22	143.29	0.7
HOEFFDING TREE + FHDDM:	55.85	[16, [2017, 1], 8, 0]	1539.19	1185.13	0.53
NAIVE BAYES + FHDDMS:	57.620000000000005	[250, [0, 0], 16, 1]	1522.72	279.34	0.38
PERCEPTRON + FHDDMS:	59.809999999999995	[32, [2033, 1], 12, 0]	95.35	77.58	0.69
HOEFFDING TREE + FHDDMS:	58.379999999999995	[69, [2070, 1], 19, 0]	1538.26	562.04	0.49
NAIVE BAYES + FHDDMS.add:	59.17	[38, [2039, 1], 25, 0]	1521.59	142.58	0.51
PERCEPTRON + FHDDMS.add:	59.870000000000005	[38, [2039, 1], 25, 0]	94.75	32.1	0.67
HOEFFDING TREE + FHDDMS.add:	59.84	[38, [2039, 1], 25, 0]	1537.4	317.54	0.5
NAIVE BAYES + HDDM.A.test:	50.970000000000006	[58, [2059, 1], 0, 0]	1529.42	1858.22	0.53
PERCEPTRON + HDDM.A.test:	51.870000000000005	[91, [2092, 1], 0, 0]	94.75	451.5	0.71
HOEFFDING TREE + HDDM.A.test:	50.970000000000006	[58, [2059, 1], 0, 0]	1544.73	4236.63	0.47
NAIVE BAYES + HDDM.W.test:	50.86000000000001	[9, [2010, 1], 1, 0]	1530.06	1708.92	0.56
PERCEPTRON + HDDM.W.test:	55.00000000000001	[14, [2015, 1], 2, 0]	96.05	314.18	0.72
HOEFFDING TREE + HDDM.W.test:	52.6	[70, [2071, 1], 2, 0]	1543.71	2987.37	0.49
NAIVE BAYES + MDDM.A.100:	54.74	[14, [2015, 1], 6, 0]	1524.63	714.86	0.55
PERCEPTRON + MDDM.A.100:	57.010000000000005	[250, [0, 0], 6, 1]	95.52	179.14	0.56
HOEFFDING TREE + MDDM.A.100:	55.67999999999999	[47, [2048, 1], 10, 0]	1539.22	878.03	0.52
NAIVE BAYES + MDDM.E.100:	54.879999999999995	[12, [2013, 1], 8, 0]	1524.03	521.99	0.55
PERCEPTRON + MDDM.E.100:	57.940000000000005	[250, [0, 0], 7, 1]	95.47	154.36	0.55
HOEFFDING TREE + MDDM.E.100:	56.07	[45, [2046, 1], 9, 0]	1539.38	1036.62	0.52
NAIVE BAYES + MDDM.G.100:	55.42	[48, [2049, 1], 8, 0]	1524.48	535.83	0.53
PERCEPTRON + MDDM.G.100:	57.24	[14, [2015, 1], 7, 0]	95.51	139.79	0.71
HOEFFDING TREE + MDDM.G.100:	55.55	[250, [0, 0], 11, 1]	1539.17	975.43	0.37
NAIVE BAYES + NO_DETECTION:	50.39	[250, [0, 0], 0, 1]	1532.87	3842.79	0.37
PERCEPTRON + NO_DETECTION:	49.59	[250, [0, 0], 0, 1]	93.75	817.46	0.59
HOEFFDING TREE + NO_DETECTION:	50.39	[250, [0, 0], 0, 1]	1548.17	8450.89	0.28
NAIVE BAYES + PageHinkley:	51.07000000000001	[250, [0, 0], 1, 1]	1531.61	2917.6	0.37
PERCEPTRON + PageHinkley:	49.84	[250, [0, 0], 0, 1]	94.36	823.38	0.59
HOEFFDING TREE + PageHinkley:	51.07000000000001	[250, [0, 0], 1, 1]	1546.92	6526.0	0.29
NAIVE BAYES + RDDM:	50.629999999999995	[94, [2095, 1], 0, 0]	1588.95	1810.12	0.51
PERCEPTRON + RDDM:	51.61	[136, [2137, 1], 0, 0]	154.35	411.01	0.69
HOEFFDING TREE + RDDM:	50.629999999999995	[94, [2095, 1], 0, 0]	1604.26	4114.98	0.45
NAIVE BAYES + SeqDrift2:	50.49	[250, [0, 0], 1, 1]	1581.85	3642.68	0.36
PERCEPTRON + SeqDrift2:	51.41	[100, [2101, 1], 0, 0]	138.55	424.31	0.7
HOEFFDING TREE + SeqDrift2:	51.68000000000001	[202, [2203, 1], 2, 0]	1567.05	2967.69	0.45
